id_student,activity_type,sum_click,final_result
372602,ouelluminate,0,Pass
372602,questionnaire,0,Pass
372602,quiz,0,Pass
372602,resource,4,Pass
372602,sharedsubpage,0,Pass
372602,subpage,9,Pass
372602,url,0,Pass
516432,forumng,1480,Pass
516432,glossary,0,Pass
516432,oucollaborate,0,Pass
516432,oucontent,5,Pass
516432,ouelluminate,4,Pass
516432,questionnaire,0,Pass
516432,quiz,73,Pass
516432,resource,124,Pass
516432,sharedsubpage,1,Pass
516432,subpage,126,Pass
516432,url,27,Pass
585779,forumng,340,Pass
585779,glossary,1,Pass
585779,oucollaborate,0,Pass
585779,oucontent,23,Pass
585779,ouelluminate,0,Pass
585779,questionnaire,0,Pass
585779,quiz,102,Pass
585779,resource,92,Pass
585779,sharedsubpage,0,Pass
585779,subpage,150,Pass
585779,url,65,Pass
634188,forumng,30,Pass
634188,glossary,0,Pass
634188,oucollaborate,3,Pass
634188,oucontent,0,Pass
634188,ouelluminate,0,Pass
634188,questionnaire,0,Pass
634188,quiz,66,Pass
634188,resource,5,Pass
634188,sharedsubpage,0,Pass
634188,subpage,7,Pass
634188,url,1,Pass
599207,forumng,1792,Pass
599207,glossary,2,Pass
599207,oucollaborate,1,Pass
599207,oucontent,16,Pass
599207,ouelluminate,0,Pass
599207,questionnaire,0,Pass
599207,quiz,53,Pass
599207,resource,52,Pass
599207,sharedsubpage,0,Pass
599207,subpage,48,Pass
599207,url,76,Pass
284906,forumng,171,Pass
284906,glossary,0,Pass
284906,oucollaborate,0,Pass
284906,oucontent,8,Pass
284906,ouelluminate,0,Pass
284906,questionnaire,0,Pass
284906,quiz,73,Pass
284906,resource,1,Pass
284906,sharedsubpage,0,Pass
284906,subpage,6,Pass
284906,url,20,Pass
288380,forumng,12,Fail
288380,glossary,0,Fail
288380,oucollaborate,0,Fail
288380,oucontent,0,Fail
288380,ouelluminate,0,Fail
288380,questionnaire,0,Fail
288380,quiz,0,Fail
288380,resource,1,Fail
288380,sharedsubpage,0,Fail
288380,subpage,0,Fail
288380,url,0,Fail
601243,forumng,353,Pass
601243,glossary,0,Pass
601243,oucollaborate,0,Pass
601243,oucontent,88,Pass
601243,ouelluminate,0,Pass
601243,questionnaire,0,Pass
601243,quiz,116,Pass
601243,resource,56,Pass
601243,sharedsubpage,1,Pass
601243,subpage,111,Pass
601243,url,23,Pass
494960,forumng,262,Pass
494960,glossary,0,Pass
494960,oucollaborate,1,Pass
494960,oucontent,1,Pass
494960,ouelluminate,0,Pass
494960,questionnaire,0,Pass
494960,quiz,87,Pass
494960,resource,41,Pass
494960,sharedsubpage,0,Pass
494960,subpage,37,Pass
494960,url,54,Pass
522434,forumng,404,Pass
522434,glossary,1,Pass
522434,oucollaborate,0,Pass
522434,oucontent,39,Pass
522434,ouelluminate,0,Pass
522434,questionnaire,0,Pass
522434,quiz,111,Pass
522434,resource,137,Pass
522434,sharedsubpage,0,Pass
522434,subpage,127,Pass
522434,url,15,Pass
565576,forumng,217,Pass
565576,glossary,0,Pass
565576,oucollaborate,30,Pass
565576,oucontent,904,Pass
565576,ouelluminate,0,Pass
565576,questionnaire,8,Pass
565576,quiz,371,Pass
565576,resource,40,Pass
565576,sharedsubpage,0,Pass
565576,subpage,39,Pass
565576,url,4,Pass
530841,forumng,1064,Pass
530841,glossary,0,Pass
530841,oucollaborate,0,Pass
530841,oucontent,11,Pass
530841,ouelluminate,0,Pass
530841,questionnaire,0,Pass
530841,quiz,71,Pass
530841,resource,8,Pass
530841,sharedsubpage,0,Pass
530841,subpage,18,Pass
530841,url,31,Pass
2421929,forumng,35,Fail
2421929,glossary,0,Fail
2421929,oucollaborate,0,Fail
2421929,oucontent,2,Fail
2421929,ouelluminate,0,Fail
2421929,questionnaire,0,Fail
2421929,quiz,26,Fail
2421929,resource,14,Fail
2421929,sharedsubpage,0,Fail
2421929,subpage,24,Fail
2421929,url,15,Fail
490152,forumng,952,Fail
490152,glossary,2,Fail
490152,oucollaborate,0,Fail
490152,oucontent,0,Fail
490152,ouelluminate,1,Fail
490152,questionnaire,0,Fail
490152,quiz,17,Fail
490152,resource,9,Fail
490152,sharedsubpage,0,Fail
490152,subpage,23,Fail
490152,url,9,Fail
557145,forumng,148,Fail
557145,glossary,0,Fail
557145,oucollaborate,0,Fail
557145,oucontent,1,Fail
557145,ouelluminate,0,Fail
557145,questionnaire,0,Fail
557145,quiz,67,Fail
557145,resource,20,Fail
557145,sharedsubpage,0,Fail
557145,subpage,30,Fail
557145,url,11,Fail
603270,forumng,203,Fail
603270,glossary,4,Fail
603270,oucollaborate,0,Fail
603270,oucontent,24,Fail
603270,ouelluminate,0,Fail
603270,questionnaire,0,Fail
603270,quiz,90,Fail
603270,resource,138,Fail
603270,sharedsubpage,0,Fail
603270,subpage,70,Fail
603270,url,61,Fail
507149,forumng,338,Pass
507149,glossary,2,Pass
507149,oucollaborate,16,Pass
507149,oucontent,340,Pass
507149,ouelluminate,0,Pass
507149,questionnaire,7,Pass
507149,quiz,122,Pass
507149,resource,63,Pass
507149,sharedsubpage,0,Pass
507149,subpage,32,Pass
507149,url,1,Pass
605916,forumng,1794,Pass
605916,glossary,11,Pass
605916,oucollaborate,4,Pass
605916,oucontent,24,Pass
605916,ouelluminate,0,Pass
605916,questionnaire,0,Pass
605916,quiz,83,Pass
605916,resource,59,Pass
605916,sharedsubpage,0,Pass
605916,subpage,68,Pass
605916,url,38,Pass
2598220,forumng,0,Fail
2598220,glossary,0,Fail
2598220,oucollaborate,0,Fail
2598220,oucontent,0,Fail
2598220,ouelluminate,0,Fail
2598220,questionnaire,0,Fail
2598220,quiz,0,Fail
2598220,resource,2,Fail
2598220,sharedsubpage,0,Fail
2598220,subpage,0,Fail
2598220,url,0,Fail
427704,forumng,103,Pass
427704,glossary,0,Pass
427704,oucollaborate,0,Pass
427704,oucontent,0,Pass
427704,ouelluminate,0,Pass
427704,questionnaire,0,Pass
427704,quiz,105,Pass
427704,resource,26,Pass
427704,sharedsubpage,0,Pass
427704,subpage,32,Pass
427704,url,14,Pass
563878,forumng,1687,Pass
563878,glossary,0,Pass
563878,oucollaborate,0,Pass
563878,oucontent,0,Pass
563878,ouelluminate,5,Pass
563878,questionnaire,0,Pass
563878,quiz,117,Pass
563878,resource,60,Pass
563878,sharedsubpage,0,Pass
563878,subpage,235,Pass
563878,url,67,Pass
679798,forumng,26,Pass
679798,glossary,13,Pass
679798,oucollaborate,5,Pass
679798,oucontent,648,Pass
679798,ouelluminate,0,Pass
679798,questionnaire,0,Pass
679798,quiz,86,Pass
679798,resource,110,Pass
679798,sharedsubpage,0,Pass
679798,subpage,100,Pass
679798,url,3,Pass
603580,forumng,464,Pass
603580,glossary,0,Pass
603580,oucollaborate,13,Pass
603580,oucontent,1095,Pass
603580,ouelluminate,0,Pass
603580,questionnaire,13,Pass
603580,quiz,306,Pass
603580,resource,157,Pass
603580,sharedsubpage,0,Pass
603580,subpage,66,Pass
603580,url,0,Pass
574065,forumng,1,Pass
574065,glossary,0,Pass
574065,oucollaborate,0,Pass
574065,oucontent,14,Pass
574065,ouelluminate,0,Pass
574065,questionnaire,0,Pass
574065,quiz,76,Pass
574065,resource,6,Pass
574065,sharedsubpage,0,Pass
574065,subpage,12,Pass
574065,url,1,Pass
584733,forumng,10,Pass
584733,glossary,1,Pass
584733,oucollaborate,0,Pass
584733,oucontent,1966,Pass
584733,ouelluminate,0,Pass
584733,questionnaire,13,Pass
584733,quiz,151,Pass
584733,resource,13,Pass
584733,sharedsubpage,0,Pass
584733,subpage,6,Pass
584733,url,0,Pass
635773,forumng,45,Pass
635773,glossary,0,Pass
635773,oucollaborate,0,Pass
635773,oucontent,16,Pass
635773,ouelluminate,0,Pass
635773,questionnaire,0,Pass
635773,quiz,76,Pass
635773,resource,22,Pass
635773,sharedsubpage,0,Pass
635773,subpage,26,Pass
635773,url,1,Pass
604932,forumng,90,Pass
604932,glossary,0,Pass
604932,oucollaborate,0,Pass
604932,oucontent,11,Pass
604932,ouelluminate,0,Pass
604932,questionnaire,0,Pass
604932,quiz,65,Pass
604932,resource,10,Pass
604932,sharedsubpage,0,Pass
604932,subpage,18,Pass
604932,url,7,Pass
2410544,forumng,9,Pass
2410544,glossary,5,Pass
2410544,oucollaborate,0,Pass
2410544,oucontent,352,Pass
2410544,ouelluminate,0,Pass
2410544,questionnaire,3,Pass
2410544,quiz,123,Pass
2410544,resource,64,Pass
2410544,sharedsubpage,0,Pass
2410544,subpage,40,Pass
2410544,url,1,Pass
466202,forumng,71,Pass
466202,glossary,0,Pass
466202,oucollaborate,0,Pass
466202,oucontent,34,Pass
466202,ouelluminate,0,Pass
466202,questionnaire,0,Pass
466202,quiz,68,Pass
466202,resource,31,Pass
466202,sharedsubpage,0,Pass
466202,subpage,31,Pass
466202,url,7,Pass
684704,forumng,1,Pass
684704,glossary,0,Pass
684704,oucollaborate,14,Pass
684704,oucontent,292,Pass
684704,ouelluminate,0,Pass
684704,questionnaire,0,Pass
684704,quiz,158,Pass
684704,resource,12,Pass
684704,sharedsubpage,0,Pass
684704,subpage,10,Pass
684704,url,0,Pass
486391,forumng,870,Pass
486391,glossary,3,Pass
486391,oucollaborate,0,Pass
486391,oucontent,0,Pass
486391,ouelluminate,0,Pass
486391,questionnaire,0,Pass
486391,quiz,95,Pass
486391,resource,20,Pass
486391,sharedsubpage,0,Pass
486391,subpage,30,Pass
486391,url,10,Pass
496243,forumng,346,Fail
496243,glossary,0,Fail
496243,oucollaborate,0,Fail
496243,oucontent,0,Fail
496243,ouelluminate,0,Fail
496243,questionnaire,0,Fail
496243,quiz,27,Fail
496243,resource,6,Fail
496243,sharedsubpage,0,Fail
496243,subpage,17,Fail
496243,url,8,Fail
386889,forumng,13,Pass
386889,glossary,0,Pass
386889,oucollaborate,0,Pass
386889,oucontent,10,Pass
386889,ouelluminate,0,Pass
386889,questionnaire,0,Pass
386889,quiz,86,Pass
386889,resource,28,Pass
386889,sharedsubpage,0,Pass
386889,subpage,25,Pass
386889,url,7,Pass
446856,forumng,71,Fail
446856,glossary,0,Fail
446856,oucollaborate,0,Fail
446856,oucontent,1,Fail
446856,ouelluminate,0,Fail
446856,questionnaire,0,Fail
446856,quiz,191,Fail
446856,resource,81,Fail
446856,sharedsubpage,0,Fail
446856,subpage,120,Fail
446856,url,23,Fail
2394741,forumng,57,Fail
2394741,glossary,2,Fail
2394741,oucollaborate,0,Fail
2394741,oucontent,151,Fail
2394741,ouelluminate,0,Fail
2394741,questionnaire,0,Fail
2394741,quiz,11,Fail
2394741,resource,32,Fail
2394741,sharedsubpage,0,Fail
2394741,subpage,8,Fail
2394741,url,0,Fail
2482994,forumng,20,Fail
2482994,glossary,0,Fail
2482994,oucollaborate,0,Fail
2482994,oucontent,9,Fail
2482994,ouelluminate,0,Fail
2482994,questionnaire,0,Fail
2482994,quiz,145,Fail
2482994,resource,19,Fail
2482994,sharedsubpage,0,Fail
2482994,subpage,20,Fail
2482994,url,4,Fail
390220,forumng,258,Pass
390220,glossary,0,Pass
390220,oucollaborate,0,Pass
390220,oucontent,1,Pass
390220,ouelluminate,0,Pass
390220,questionnaire,0,Pass
390220,quiz,60,Pass
390220,resource,16,Pass
390220,sharedsubpage,0,Pass
390220,subpage,25,Pass
390220,url,4,Pass
522090,forumng,58,Pass
522090,glossary,0,Pass
522090,oucollaborate,0,Pass
522090,oucontent,1,Pass
522090,ouelluminate,0,Pass
522090,questionnaire,0,Pass
522090,quiz,68,Pass
522090,resource,7,Pass
522090,sharedsubpage,0,Pass
522090,subpage,17,Pass
522090,url,0,Pass
498755,forumng,102,Pass
498755,glossary,0,Pass
498755,oucollaborate,0,Pass
498755,oucontent,15,Pass
498755,ouelluminate,0,Pass
498755,questionnaire,0,Pass
498755,quiz,94,Pass
498755,resource,14,Pass
498755,sharedsubpage,0,Pass
498755,subpage,24,Pass
498755,url,25,Pass
537259,forumng,51,Fail
537259,glossary,0,Fail
537259,oucollaborate,0,Fail
537259,oucontent,0,Fail
537259,ouelluminate,3,Fail
537259,questionnaire,0,Fail
537259,quiz,80,Fail
537259,resource,127,Fail
537259,sharedsubpage,0,Fail
537259,subpage,137,Fail
537259,url,6,Fail
612082,forumng,300,Pass
612082,glossary,0,Pass
612082,oucollaborate,0,Pass
612082,oucontent,37,Pass
612082,ouelluminate,0,Pass
612082,questionnaire,0,Pass
612082,quiz,73,Pass
612082,resource,72,Pass
612082,sharedsubpage,0,Pass
612082,subpage,70,Pass
612082,url,32,Pass
471711,forumng,154,Pass
471711,glossary,0,Pass
471711,oucollaborate,4,Pass
471711,oucontent,30,Pass
471711,ouelluminate,0,Pass
471711,questionnaire,0,Pass
471711,quiz,147,Pass
471711,resource,11,Pass
471711,sharedsubpage,0,Pass
471711,subpage,26,Pass
471711,url,13,Pass
514445,forumng,12,Pass
514445,glossary,8,Pass
514445,oucollaborate,0,Pass
514445,oucontent,6,Pass
514445,ouelluminate,0,Pass
514445,questionnaire,0,Pass
514445,quiz,48,Pass
514445,resource,96,Pass
514445,sharedsubpage,0,Pass
514445,subpage,83,Pass
514445,url,13,Pass
620694,forumng,31,Pass
620694,glossary,0,Pass
620694,oucollaborate,0,Pass
620694,oucontent,12,Pass
620694,ouelluminate,0,Pass
620694,questionnaire,0,Pass
620694,quiz,67,Pass
620694,resource,1,Pass
620694,sharedsubpage,0,Pass
620694,subpage,4,Pass
620694,url,5,Pass
690766,forumng,41,Pass
690766,glossary,0,Pass
690766,oucollaborate,10,Pass
690766,oucontent,694,Pass
690766,ouelluminate,0,Pass
690766,questionnaire,9,Pass
690766,quiz,350,Pass
690766,resource,24,Pass
690766,sharedsubpage,0,Pass
690766,subpage,9,Pass
690766,url,3,Pass
498455,forumng,133,Fail
498455,glossary,0,Fail
498455,oucollaborate,0,Fail
498455,oucontent,1,Fail
498455,ouelluminate,1,Fail
498455,questionnaire,0,Fail
498455,quiz,50,Fail
498455,resource,33,Fail
498455,sharedsubpage,0,Fail
498455,subpage,33,Fail
498455,url,8,Fail
693514,forumng,103,Pass
693514,glossary,0,Pass
693514,oucollaborate,5,Pass
693514,oucontent,176,Pass
693514,ouelluminate,0,Pass
693514,questionnaire,0,Pass
693514,quiz,92,Pass
693514,resource,27,Pass
693514,sharedsubpage,0,Pass
693514,subpage,28,Pass
693514,url,4,Pass
427921,forumng,1977,Pass
427921,glossary,4,Pass
427921,oucollaborate,2,Pass
427921,oucontent,52,Pass
427921,ouelluminate,0,Pass
427921,questionnaire,0,Pass
427921,quiz,103,Pass
427921,resource,35,Pass
427921,sharedsubpage,0,Pass
427921,subpage,83,Pass
427921,url,29,Pass
680787,forumng,0,Pass
680787,glossary,2,Pass
680787,oucollaborate,0,Pass
680787,oucontent,932,Pass
680787,ouelluminate,0,Pass
680787,questionnaire,5,Pass
680787,quiz,228,Pass
680787,resource,73,Pass
680787,sharedsubpage,0,Pass
680787,subpage,42,Pass
680787,url,3,Pass
543719,forumng,317,Pass
543719,glossary,2,Pass
543719,oucollaborate,0,Pass
543719,oucontent,0,Pass
543719,ouelluminate,0,Pass
543719,questionnaire,0,Pass
543719,quiz,65,Pass
543719,resource,25,Pass
543719,sharedsubpage,0,Pass
543719,subpage,57,Pass
543719,url,8,Pass
518879,forumng,1224,Pass
518879,glossary,0,Pass
518879,oucollaborate,0,Pass
518879,oucontent,1,Pass
518879,ouelluminate,4,Pass
518879,questionnaire,0,Pass
518879,quiz,73,Pass
518879,resource,21,Pass
518879,sharedsubpage,0,Pass
518879,subpage,82,Pass
518879,url,34,Pass
551347,forumng,168,Pass
551347,glossary,10,Pass
551347,oucollaborate,0,Pass
551347,oucontent,27,Pass
551347,ouelluminate,0,Pass
551347,questionnaire,0,Pass
551347,quiz,85,Pass
551347,resource,38,Pass
551347,sharedsubpage,0,Pass
551347,subpage,55,Pass
551347,url,31,Pass
559861,forumng,1337,Pass
559861,glossary,1,Pass
559861,oucollaborate,2,Pass
559861,oucontent,30,Pass
559861,ouelluminate,0,Pass
559861,questionnaire,0,Pass
559861,quiz,220,Pass
559861,resource,56,Pass
559861,sharedsubpage,0,Pass
559861,subpage,89,Pass
559861,url,89,Pass
466856,forumng,15,Pass
466856,glossary,0,Pass
466856,oucollaborate,0,Pass
466856,oucontent,7,Pass
466856,ouelluminate,0,Pass
466856,questionnaire,0,Pass
466856,quiz,60,Pass
466856,resource,5,Pass
466856,sharedsubpage,0,Pass
466856,subpage,4,Pass
466856,url,31,Pass
298187,forumng,88,Pass
298187,glossary,2,Pass
298187,oucollaborate,22,Pass
298187,oucontent,530,Pass
298187,ouelluminate,0,Pass
298187,questionnaire,0,Pass
298187,quiz,148,Pass
298187,resource,60,Pass
298187,sharedsubpage,0,Pass
298187,subpage,56,Pass
298187,url,1,Pass
301987,forumng,510,Pass
301987,glossary,3,Pass
301987,oucollaborate,4,Pass
301987,oucontent,12,Pass
301987,ouelluminate,0,Pass
301987,questionnaire,0,Pass
301987,quiz,86,Pass
301987,resource,20,Pass
301987,sharedsubpage,0,Pass
301987,subpage,24,Pass
301987,url,5,Pass
39655,forumng,152,Pass
39655,glossary,0,Pass
39655,oucollaborate,0,Pass
39655,oucontent,2,Pass
39655,ouelluminate,0,Pass
39655,questionnaire,0,Pass
39655,quiz,92,Pass
39655,resource,15,Pass
39655,sharedsubpage,0,Pass
39655,subpage,28,Pass
39655,url,14,Pass
155484,forumng,602,Pass
155484,glossary,2,Pass
155484,oucollaborate,1,Pass
155484,oucontent,770,Pass
155484,ouelluminate,0,Pass
155484,questionnaire,10,Pass
155484,quiz,171,Pass
155484,resource,43,Pass
155484,sharedsubpage,0,Pass
155484,subpage,67,Pass
155484,url,1,Pass
2132811,forumng,583,Pass
2132811,glossary,1,Pass
2132811,oucollaborate,0,Pass
2132811,oucontent,0,Pass
2132811,ouelluminate,1,Pass
2132811,questionnaire,0,Pass
2132811,quiz,91,Pass
2132811,resource,53,Pass
2132811,sharedsubpage,0,Pass
2132811,subpage,89,Pass
2132811,url,20,Pass
567929,forumng,319,Fail
567929,glossary,1,Fail
567929,oucollaborate,1,Fail
567929,oucontent,14,Fail
567929,ouelluminate,0,Fail
567929,questionnaire,0,Fail
567929,quiz,81,Fail
567929,resource,37,Fail
567929,sharedsubpage,0,Fail
567929,subpage,62,Fail
567929,url,20,Fail
440765,forumng,1,Fail
440765,glossary,0,Fail
440765,oucollaborate,1,Fail
440765,oucontent,0,Fail
440765,ouelluminate,0,Fail
440765,questionnaire,0,Fail
440765,quiz,35,Fail
440765,resource,4,Fail
440765,sharedsubpage,0,Fail
440765,subpage,15,Fail
440765,url,9,Fail
521496,forumng,0,Fail
521496,glossary,0,Fail
521496,oucollaborate,0,Fail
521496,oucontent,0,Fail
521496,ouelluminate,0,Fail
521496,questionnaire,0,Fail
521496,quiz,0,Fail
521496,resource,0,Fail
521496,sharedsubpage,0,Fail
521496,subpage,1,Fail
521496,url,0,Fail
498175,forumng,203,Pass
498175,glossary,0,Pass
498175,oucollaborate,0,Pass
498175,oucontent,0,Pass
498175,ouelluminate,0,Pass
498175,questionnaire,0,Pass
498175,quiz,35,Pass
498175,resource,18,Pass
498175,sharedsubpage,0,Pass
498175,subpage,43,Pass
498175,url,10,Pass
587985,forumng,57,Pass
587985,glossary,0,Pass
587985,oucollaborate,0,Pass
587985,oucontent,26,Pass
587985,ouelluminate,0,Pass
587985,questionnaire,0,Pass
587985,quiz,84,Pass
587985,resource,24,Pass
587985,sharedsubpage,0,Pass
587985,subpage,37,Pass
587985,url,4,Pass
172137,forumng,1260,Pass
172137,glossary,0,Pass
172137,oucollaborate,0,Pass
172137,oucontent,36,Pass
172137,ouelluminate,0,Pass
172137,questionnaire,0,Pass
172137,quiz,112,Pass
172137,resource,58,Pass
172137,sharedsubpage,0,Pass
172137,subpage,72,Pass
172137,url,51,Pass
561312,forumng,611,Pass
561312,glossary,0,Pass
561312,oucollaborate,0,Pass
561312,oucontent,101,Pass
561312,ouelluminate,0,Pass
561312,questionnaire,0,Pass
561312,quiz,67,Pass
561312,resource,28,Pass
561312,sharedsubpage,0,Pass
561312,subpage,67,Pass
561312,url,12,Pass
678105,forumng,285,Pass
678105,glossary,0,Pass
678105,oucollaborate,5,Pass
678105,oucontent,486,Pass
678105,ouelluminate,0,Pass
678105,questionnaire,10,Pass
678105,quiz,70,Pass
678105,resource,28,Pass
678105,sharedsubpage,0,Pass
678105,subpage,44,Pass
678105,url,2,Pass
578676,forumng,58,Fail
578676,glossary,0,Fail
578676,oucollaborate,0,Fail
578676,oucontent,4,Fail
578676,ouelluminate,0,Fail
578676,questionnaire,0,Fail
578676,quiz,68,Fail
578676,resource,6,Fail
578676,sharedsubpage,0,Fail
578676,subpage,22,Fail
578676,url,12,Fail
522478,forumng,9,Fail
522478,glossary,0,Fail
522478,oucollaborate,0,Fail
522478,oucontent,47,Fail
522478,ouelluminate,0,Fail
522478,questionnaire,0,Fail
522478,quiz,0,Fail
522478,resource,96,Fail
522478,sharedsubpage,0,Fail
522478,subpage,4,Fail
522478,url,1,Fail
2317273,forumng,142,Pass
2317273,glossary,1,Pass
2317273,oucollaborate,0,Pass
2317273,oucontent,8,Pass
2317273,ouelluminate,0,Pass
2317273,questionnaire,0,Pass
2317273,quiz,71,Pass
2317273,resource,7,Pass
2317273,sharedsubpage,0,Pass
2317273,subpage,4,Pass
2317273,url,11,Pass
235371,forumng,0,Pass
235371,glossary,0,Pass
235371,oucollaborate,0,Pass
235371,oucontent,157,Pass
235371,ouelluminate,0,Pass
235371,questionnaire,6,Pass
